canonical_id,address_string,google_lat,google_lon
370,"77 County Road 109, Evanston, WY, 82930, USA",41.2680071,-110.9206116
371,"253 Farm To Market 2523, Del Rio, TX, 78840, USA",29.3708857,-100.8958674
372,"101 North Glass Street, Victoria, TX, 77901, USA",28.8002906,-97.0086053
373,"9320 Merrimac Trail, Williamsburg, VA, 23185, USA",37.2165677,-76.60355729999999
374,"330 South Salisbury Street, Raleigh, NC, 27601, USA",35.7759236,-78.6408489
375,"15 Oak Street, Crawfordville, FL, 32327, USA",30.1967424,-84.3771057
376,"40 Sheriff Cir, Defuniak Springs, FL, 32433, USA",30.7835164,-86.10390129999999
377,"P.o. Box 907, Minot, ND, 58702, USA",48.14,-101.39
378,"1155 West Clydesdale Drive, Fayetteville, AR, 72701, USA",36.0334327,-94.1772012
380,"750 South 5300 West, Hurricane, UT, 84737, USA",37.1373633,-113.4079986
381,"911 Parr Blvd 775 328 3308, Reno, NV, 89506, USA",39.5711833,-119.8111143
382,"515 West Moreland, Waukesha, WI, 53186, USA",43.0227067,-88.2301255
383,"9998 South Highway 83, Laredo, TX, 78041, USA",27.3698802,-99.4902562
384,"721 West 12th Street, Ogden, UT, 84404, USA",41.2402118,-111.9934202
385,"401 S. Vaquero Ave., Sierra Blanca, TX, 79851, USA",31.1664137,-105.3519631
386,"1 O’hanlon Pl, Barboursville, WV, 25504, USA",38.4185611,-82.2932624
387,"6299 Finde Naifeh Drive, Mason, TN, 38049, USA",35.4074582,-89.5486122
388,"5885 W River Rd, Salem, VA, 24153, USA",37.2461454,-80.1760426
389,"805 Professional Blvd, Dalton, GA, 30720, USA",34.7937394,-84.979935
390,"1760 S Sunridge Dr, Yuma, AZ, 85365, USA",32.695999,-114.6038311
391,"180 Cca Blvd, Winnfield, LA, 71483, USA",31.8503103,-92.7812108
392,"407 7th Street, Sioux City, IA, 51101, USA",42.4977847,-96.406008
393,"5022 Joyner Road, Snow Hill, MD, 21863, USA",38.1700717,-75.3758308
394,"950 High Street, Central Falls, RI, 02863, USA",41.8924645,-71.38395899999999
395,"111 North Front Street, Yakima, WA, 98901, USA",46.60419419999999,-120.5080052
396,"410 Walnut Street, Yankton, SD, 57078, USA",42.8717874,-97.393024
397,"3400 Concord Road, York, PA, 17402, USA",39.9865257,-76.6609023
398,"215 5th Street, Marysville, CA, 95901, USA",39.1412869,-121.5866877
1001,"254 Peachtree Street Southwest, Atlanta, GA, 30303, USA",33.7475641,-84.3955253
1002,"3423 Highway 252 East, Folkston, GA, 31537, USA",30.8749079,-81.9806924
1003,"5555 Giant Highway, Richmond, CA, 94806, USA",37.9950562,-122.3539701
1004,"12500 Bruceville Road, Elk Grove, CA, 95757, USA",38.3060244,-121.4234753
1005,"10 Mcgregor Range Road, Chaparral, NM, 88081, USA",32.0785912,-106.278468
1006,"1675-3a, York, SC, 29745, USA",34.9943021,-81.24201750000002
1007,"1601 Buffalo Drive, Raymondville, TX, 78580, USA",26.470892,-97.758336
1008,"425 Grove Street, St. Paul, MN, 55101, USA",44.9562397,-93.0854005
1009,"16099 Michigan Ave, Dearborn, MI, 48126, USA",42.3133107,-83.20014809999999
1010,"7368 State Route 31, Lyons, NY, 14489, USA",43.06291119999999,-77.03124199999999
1011,"1700 Barber Road, Gainesville, GA, 30507, USA",34.2384105,-83.81264209999999
1012,"5234 Spector Drive, Charlotte, NC, 28202, USA",35.3142188,-80.84030349999999
1013,"2003 Mill Road, Alexandria, VA, 22314, USA",38.7981291,-77.0646527
1014,"1901 Northeast F Street, Grants Pass, OR, 97526, USA",42.4330027,-123.3033804
1015,"1317 3rd Avenue, Rock Island, IL, 61201, USA",41.509035,-90.580909
1016,"2739 East Las Vegas, Colorado Springs, CO, 80906, USA",38.7880487,-104.7789648
1017,"151 Douglas Avenue, Elgin, IL, 60120, USA",42.0398749,-88.2833702
1018,"800 West 1st Street, Craig, CO, 81625, USA",40.5061336,-107.5564184
1019,"550 North Flower Street, Santa Ana, CA, 92703, USA",33.7487689,-117.8783938
1020,"701 Ball Avenue Northeast, Grand Rapids, MI, 49503, USA",42.9756102,-85.6316746
1021,"131 North Isabel Street, Glendale, CA, 91206, USA",34.1473511,-118.2491447
1022,"122 West Harris Avenue, San Angelo, TX, 76903, USA",31.4635264,-100.4398316
1023,"2830 Commonwealth Dr #105, Camp Verde, AZ, 86322, USA",34.6108031,-111.9182493
1024,"1115 Albany, Caldwell, ID, 83605, USA",43.665091,-116.6817811
1025,"1 Sheriffs Plaza, Springfield, IL, 62701, USA",39.7994917,-89.6498742
1026,"9320 Lee Avenue, Manassas, VA, 20110, USA",38.7519901,-77.4799665
1027,"10520 Judicial Drive, Fairfax, VA, 22030, USA",38.8442758,-77.3110609
1028,"200 West Street, Dedham, MA, 02026, USA",42.260328,-71.2085658
1029,"1250 North Hohokam Drive, Nogales, AZ, 85621, USA",31.3553982,-110.9278601
1030,"910 South 27th Street, Abilene, TX, 79602, USA",32.41693060000001,-99.7349093
1031,"304 South Van Buren Avenue, Mt. Pleasant, TX, 75455, USA",33.1546792,-94.9710512
1032,"211 S. First St., Alhambra, CA, 91801, USA",34.0919793,-118.1266645
1033,"950 Second Avenue, Pittsburgh, PA, 15219, USA",40.4345441,-79.99352360000002
1034,"370 South Washington St, St Johns, AZ, 85936, USA",34.5022411,-109.3654253
1035,"5661 Perkins Road, Bedford Hts, OH, 44146, USA",41.4058191,-81.4975106
1036,"952 E. Saw Mill Road, Flagstaff, AZ, 86001, USA",35.1892029,-111.6414322
1037,"1406 Charles Town Road, Martinsburg, WV, 25401, USA",39.4373784,-77.9610896
1038,"742 Turner Drive, Durango, CO, 81303, USA",37.2471854,-107.8782578
1039,"801 East Fourth St, Charlotte, NC, 28202, USA",35.2198207,-80.8354389
1040,"200 West Commercial Street, Charleston, MO, 63834, USA",36.9238408,-89.3520295
1041,"60 Eagleville Road, Norristown, PA, 19403, USA",40.1587796,-75.4231307
1042,"250 Mcdonough Street, Montgomery, AL, 36103, USA",32.3743852,-86.30494399999999
1043,"100 East Carter Drive, Holbrook, AZ, 86025, USA",34.86963,-110.1558946
1044,"3045 County Complex Drive, Canandaigua, NY, 14424, USA",42.882147,-77.21189500000001
1045,"550 North Flower Street, Santa Ana, CA, 92703, USA",33.7487689,-117.8783938
1046,"490 West Mission Boulevard, Pomona, CA, 91766, USA",34.0544968,-117.7539275
1047,"909 Court Street, Pueblo, CO, 81003, USA",38.2754264,-104.6106011
1048,"1482 West United States Highway 56, Lyons, KS, 67554, USA",38.3477524,-98.2062544
1049,"125 Cemetery Road, Woodstown, NJ, 80898, USA",39.630125,-75.3569385
1050,"630 East Rialto Avenue, San Bernardino, CA, 92408, USA",34.1023852,-117.2740451
1051,"62 Civic Center Plaza, Santa Ana, CA, 92701, USA",33.7482944,-117.8744444
1052,"8606 Hwy 65, Waterproof, LA, 71375, USA",31.80787909999999,-91.3937421
1053,"3075 North Main Street, Spanish Fork, UT, 84660, USA",40.1488668,-111.6597178
1054,"1300 E 4th Avenue, Anchorage, AK, 99501, USA",61.2184384,-149.8575923
1055,"1931 Eagan Street, Fairbanks, AK, 99701, USA",64.8326191,-147.7589929
1056,"22301 Alsop Rd, Wasilla, AK, 99654, USA",61.3584506,-149.9511741
1057,"9101 Hesterberg Road, Eagle River, AK, 99577, USA",61.3030727,-149.57897
1058,"1201 Schoenbar Road, Ketchikan, AK, 99901, USA",55.3482814,-131.649441
1059,"2000 Lemon Creek Road, Juneau, AK, 99801, USA",58.3626252,-134.4843768
1060,"339 E. Dogwood, Palmer, AK, 99645, USA",61.6022736,-149.1096251
1061,"217 Lower Mill Bay Road, Kodiak, AK, 99615, USA",57.7919421,-152.4048793
1062,"37910 N 45th Ave Dept 1700, Phoenix, AZ, 85027, USA",33.8715943,-112.1563121
1063,"8901 South Wilmot Road, Tucson, AZ, 85706, USA",32.0909043,-110.8572123
1064,"5501 North La Palma Road, Eloy, AZ, 85131, USA",32.8096576,-111.5320133
1065,"1270 West Silverlake Road, Tucson, AZ, 85713, USA",32.2007427,-110.9949529
1066,"971 N. Jason Lopez Circle, Florence, AZ, 85132, USA",33.0409748,-111.3752486
1067,"3600 Guard Road, Lompoc, CA, 93436, USA",34.6774437,-120.4976532
1068,"3901 Klein Blvd., Lompoc, CA, 93436, USA",34.67623409999999,-120.5056849
1069,"300 N., Los Angeles, CA, 90012, USA",34.053793,-118.2397435
1070,"13777 Air Base Rd, Victorville, CA, 92392, USA",34.5707443,-117.3623754
1071,"Colony Dr, San Luis Obispo, CA, 93409, USA",35.3215564,-120.6961285
1072,"100 Prison Road, Represa, CA, 95671, USA",38.6949799,-121.1531404
1073,"254 Taylor Avenue, Mcfarland, CA, 93250, USA",35.6680961,-119.228991
1074,"446 Alta Rd, San Diego, CA, 92158, USA",32.5895269,-116.9196445
1075,"17695 Industrial Farm Road, Bakersfield, CA, 93308, USA",35.510486,-119.110825
1076,"450 Bauchet Street, Los Angeles, CA, 90012, USA",34.0588042,-118.2309227
1077,"7600 S Broadway, Los Angeles, CA, 90003, USA",33.9702803,-118.2779687
1078,"446 Alta Rd, San Diego, CA, 92158, USA",32.5895269,-116.9196445
1079,"500 3rd Avenue, Chula Vista, CA, 91910, USA",32.632554,-117.0775695
1080,"800 South Victoria Avenue, Ventura, CA, 93009, USA",34.2678901,-119.2105456
1081,"3686 South Court Place, Littleton, CO, 80120, USA",39.6150731,-105.0123557
1082,"1500 East Alameda Drive, Aurora, CO, 80017, USA",39.7095408,-104.79595
1083,"3130 North Oakland Street, Aurora, CO, 80010, USA",39.76134709999999,-104.8490165
1084,"East Hwy 50 And Evans Ave, Canon City, CO, 81212, USA",38.4479591,-105.1558667
1085,"10500 East Smith Road, Denver, CO, 80239, USA",39.7659889,-104.8615152
1086,"355 South Wilcox, Castle Rock, CO, 80104, USA",39.3666155,-104.8630422
1087,"2032 Lowe Street, Suite 200, Fort Collins, CO, 80525, USA",40.532504,-105.039757
1088,"215 Rice Street, Grand Junction, CO, 81501, USA",39.0685214,-108.574055
1089,"177 Weston Street, Hartford, CT, 06120, USA",41.7938945,-72.6617891
1090,"5700 Star Lane, Panama City, FL, 32404, USA",30.2272291,-85.5619688
1091,"860 Camp Road, Cocoa, FL, 32927, USA",28.4481354,-80.7815428
1092,"26601 Airport Rd, Punta Gorda, FL, 33982, USA",26.9147413,-82.0069675
1093,"2604 W. Woodland Ridge Dr., Lecanto, FL, 34461, USA",28.8449599,-82.4771851
1094,"389 NW Quinten St, Lake City, FL, 32055, USA",30.2206278,-82.6435752
1095,"20706 U.S. Highway 90 West, Sanderson, FL, 32087, USA",30.214814,-82.372328
1096,"33123 Oil Well Road, Punta Gorda, FL, 33955, USA",26.8043803,-81.9034968
1097,"1001 Justice Lane, Bunnell, FL, 32110, USA",29.452478,-81.2560651
1098,"101 South Bridge Street, Labelle, FL, 33935, USA",26.7604172,-81.43660779999999
1099,"11490 Harlee Rd., Palmetto, FL, 34221, USA",27.6366807,-82.53996289999999
1100,"3290 NW 10th St, Ocala, FL, 34475, USA",29.1943814,-82.1748855
1101,"5680 Southwest 87th Avenue, Miami, FL, 33173, USA",25.7153106,-80.3360197
1102,"76212 Nicholas Cutinha Road, Yulee, FL, 32097, USA",30.6109717,-81.63114589999999
1103,"402 Simpson Road, Kissimmee, FL, 34744, USA",28.2959861,-81.3516291
1104,"3228 Gun Club Road, West Palm Beach, FL, 33406, USA",26.6709505,-80.0924474
1105,"2390 Bob Phillips Road, Bartow, FL, 33830, USA",27.8797263,-81.8174851
1106,"130 Orie Griffin Blvd, Palatka, FL, 32177, USA",29.6682055,-81.6627436
1107,"2020 Main St, Sarasota, FL, 34237, USA",27.3362409,-82.52978929999999
1108,"211 Eslinger Way, Sanford, FL, 32773, USA",28.7476541,-81.2991837
1109,"5755 East, Milton, FL, 32583, USA",30.6157008,-87.0214957
1110,"3955 Lewis Speedway, St. Augustine, FL, 32095, USA",29.9402982,-81.3387994
1111,"900 N. Rock Rd, Fort Pierce, FL, 34945, USA",27.4533225,-80.40997569999999
1112,"219 E Anderson Avenue, Bushnell, FL, 33513, USA",28.6629244,-82.10955539999999
1113,"200 Ohio Ave S, Live Oak, FL, 32064, USA",30.2955984,-82.9850816
1114,"691 Institution Rd., Defuniak Springs, FL, 32433, USA",30.7786203,-86.1026455
1115,"104 Zena Dr, Cartersville, GA, 30121, USA",34.1912842,-84.7775037
1116,"1000 Jim Hammock Dr., Mcrae, GA, 31055, USA",32.0544901,-82.8773887
1117,"3262 Highway 252, Folkston, GA, 31537, USA",30.8740285,-81.97946449999999
1118,"400 West 4th Street, Davenport, IA, 52801, USA",41.5240367,-90.5794301
1119,"624 Main St., Gooding, ID, 83330, USA",42.9389907,-114.7122011
1120,"425 Shoshone Street North, Twin Falls, ID, 83301, USA",42.5587228,-114.4675562
1121,"911 Casey Avenue, Mount Vernon, IL, 62864, USA",38.3142597,-88.9026743
1122,"304 N. 9th Street, Garden City, KS, 67846, USA",37.9676572,-100.8759294
1123,"600 Old Frankford Cr, Lexington, KY, 40510, USA",38.0654485,-84.5456706
1124,"204 Beasley Drive, Versailles, KY, 40383, USA",38.0477924,-84.75783799999999
1125,"2105 E. Whatley Rd., Oakdale, LA, 71463, USA",30.8321501,-92.6369106
1126,"5061 La Highway 3127, Killona, LA, 70057, USA",29.9931553,-90.5020311
1127,"300 Fanin St. #1202, Shreveport, LA, 71101, USA",32.5158888,-93.7503442
1128,"42 Patton Road, Ayer, MA, 01432, USA",42.5290981,-71.61377279999999
1129,"476-498 Hanover St Exd, Boston, MA, 02109, USA",42.3675834,-71.0520267
1130,"6 Allens Ln, Peabody, MA, 01960, USA",42.52404749999999,-70.9407446
1131,"41880 Baldridge Street, Leonardtown, MD, 20650, USA",38.3028889,-76.62787709999999
1132,"500 Western Maryland Parkway, Hagerstown, MD, 21740, USA",39.6394764,-77.76183739999999
1133,"675 Westbrook St., South Portland, ME, 04106, USA",43.6398975,-70.3082192
1134,"100 East 2nd Street, Monroe, MI, 48161, USA",41.9137031,-83.39755009999999
1135,"14900 North 612 Street, Stillwater, MN, 55082, USA",45.0564671,-92.8172899
1136,"1900 W. Sunshine, Springfield, MO, 65808, USA",37.1773005,-93.3246553
1137,"10451 Larkin Smith Drive, Gulfport, MS, 39503, USA",30.4391616,-89.0547035
1138,"615 South 16th Street, Bozeman, MT, 59715, USA",45.6733614,-111.059518
1139,"235 Deer Lodge Avenue, Shelby, MT, 59474, USA",48.5073453,-111.8559881
1140,"3165 King Avenue East, Billings, MT, 59101, USA",45.7558926,-108.5007621
1141,"375 1st Avenue East, Hendersonville, NC, 28792, USA",35.3158569,-82.4560039
1142,"1701 North Washington St, Grand Forks, ND, 58206, USA",47.935621,-97.0576258
1143,"110 Industial Park Road, Rugby, ND, 58368, USA",48.3672076,-100.0036095
1144,"1725 10th St, Gering, NE, 69341, USA",41.8263347,-103.6609193
1145,"1 Waterworks Road, Freehold, NJ, 07728, USA",40.2677006,-74.28725349999999
1146,"415 Roma N.W., Albuquerque, NM, 87102, USA",35.0896998,-106.6513973
1147,"801 Mitchell Street, Clovis, NM, 88101, USA",34.4063469,-103.2063005
1148,"100 Federal Plaza, Central Islip, NY, 11722, USA",40.7594706,-73.1909642
1149,"Terminal 7, Jamaica, NY, 11430, USA",40.6495293,-73.7828736
1150,"100 Carman Avenue, East Meadow, NY, 11554, USA",40.7322545,-73.553505
1151,"18 Strack Dr, Beacon, NY, 12508, USA",41.522020500000004,-73.9508797
1152,"11739 Ny-22, Comstock, NY, 12821, USA",43.4571231,-73.4327285
1153,"7000, Sonyea, NY, 14556, USA",42.68248,-77.82986
1154,"9000 Old River Road, Marcy, NY, 13403, USA",43.16020959999999,-75.3076904
1155,"72 Lock Eleven Lane, Comstock, NY, 12821, USA",43.4690854,-73.4290707
1156,"100 Center Drive, Riverhead, NY, 11901, USA",40.9149558,-72.6724957
1157,"4000 Aumsville Highway SE, Salem, OR, 97301, USA",44.8958836,-122.9604174
1158,"3057 Easton Turnpike, Waymart, PA, 18472, USA",41.5677119,-75.4086123
1159,"1371 North Washington Avenue, Scranton, PA, 18509, USA",41.4225808,-75.6483277
1160,"1009 David Lee Coffee Pl Rd, Anderson, SC, 29625, USA",34.5336181,-82.6831717
1161,"209 E Main St #250, Elk Point, SD, 57025, USA",42.6858559,-96.6825699
1162,"701 Broadway Street, Nashville, TN, 37203, USA",36.1587778,-86.781307
1163,"601 Justice Way, Chattanooga, TN, 37421, USA",35.0524861,-85.1333143
1164,"620 Hospital Dr, Gainesboro, TN, 38562, USA",36.3487051,-85.65612949999999
1165,"840 W Austin St, Alamo, TX, 78516, USA",26.181523,-98.1191204
1166,"111 W. Central, Belton, TX, 76513, USA",31.056511,-97.46442
1167,"954 E. Harrison, Brownsville, TX, 78520, USA",25.9075236,-97.4949386
1168,"1702 S. Closner Blvd., Edinburg, TX, 78539, USA",26.2856121,-98.1645731
1169,"12501 Montana Ave, El Paso, TX, 79938, USA",31.8093209,-106.2552476
1170,"3100 South Hwy 281, Edinburg, TX, 78539, USA",28.347474,-98.1278352
1171,"1018 Fair Park, Harlingen, TX, 78550, USA",26.2003819,-97.7056907
1172,"109 North Street, Brackettville, TX, 78832, USA",29.3116119,-100.4178839
1173,"703 N Main Street, Cotulla, TX, 78014, USA",28.4438435,-99.23701280000002
1174,"1051 Balboa Jones Boulevard, Eagle Pass, TX, 78852, USA",28.7091433,-100.4995214
1175,"501 Washington Avenue, Waco, TX, 76701, USA",31.5574572,-97.1336004
1176,"13103 NE 29th, Amarillo, TX, 79111, USA",35.2412073,-101.6670195
1177,"3700 W Ursula Ave, Mcallen, TX, 78503, USA",26.158648,-98.2702257
1178,"399 East Nopal, Uvalde, TX, 78801, USA",29.2124857,-99.7810038
1179,"9998 South Highway 83, Laredo, TX, 78046, USA",27.3698802,-99.4902562
1180,"800 10th St Unit 4, Floresville, TX, 78114, USA",29.1481388,-98.1576773
1181,"200 E Uvalde Street #5, Crystal City, TX, 78839, USA",28.6794662,-99.8269368
1183,"6300 North Silver Creek Drive, Park City, UT, 84098, USA",40.7225688,-111.4815177
1184,"510 Ninth Street, Lynchburg, VA, 24504, USA",37.4127044,-79.14515209999999
1185,"1060 River Rd, Hopewell, VA, 23860, USA",37.2982604,-77.33969909999999
1186,"6900 Mimms Dr, Chesterfield, VA, 23832, USA",37.3789599,-77.507889
1187,"400 Albemarle Dr, Chesapeake, VA, 23322, USA",36.7176219,-76.25162329999999
1188,"131 W. Cameron St., Culpeper, VA, 22701, USA",38.4740109,-77.9967482
1189,"13021 James Madison Hwy, Orange, VA, 22960, USA",38.2271835,-78.116604
1190,"17320 New Kent Hwy, Barhamsville, VA, 23011, USA",37.4953324,-76.8610678
1191,"1010 Blue Ridge Lane, Halifax, VA, 24558, USA",36.7649032,-78.9301251
1192,"42035 Loudoun Center Place, Leesburg, VA, 20175, USA",39.0749941,-77.5446307
1193,"350 Technology Dr, Staunton, VA, 24401, USA",38.191925,-79.0104679
1194,"3908 Richmond Rd, Warsaw, VA, 22572, USA",37.9644452,-76.79128779999999
1195,"811 East City Hall Avenue, Norfolk, VA, 23510, USA",36.846157,-76.28456039999999
1196,"145 Fort Collier Rd., Winchester, VA, 22603, USA",39.1998421,-78.1450776
1197,"141 Fort Collier Road, Winchester, VA, 22603, USA",39.19883129999999,-78.1438831
1198,"801 Industrial Park Road, Farmville, VA, 23901, USA",37.3243363,-78.4285541
1199,"1745 Richmond Hwy, Stafford, VA, 22554, USA",38.4068098,-77.42241709999999
1200,"2501 James Madison Boulevard, Virginia Beach, VA, 23456, USA",36.7528158,-76.0614299
1201,"35 Court Street, Middlebury, VT, 05753, USA",44.0115031,-73.16364829999999
1202,"103 South Main Street, Waterbury, VT, 05676, USA",44.33216059999999,-72.754942
1203,"2425 S.200th Street, Seatac, WA, 98198, USA",47.4220704,-122.3014465
1204,"3030 Curry Lane, Green Bay, WI, 54311, USA",44.5224027,-87.9308858
1205,"63 Western Ave, Fond Du Lac, WI, 54935, USA",43.7734167,-88.44935199999999
1206,"446 Greenbag Road, Morgantown, WV, 26501, USA",39.6043797,-79.9500454
1207,"355 Dolan Drive, Augusta, WV, 26704, USA",39.3024474,-78.6470052
1208,"600 W Boxelder Road, Gillette, WY, 82718, USA",44.2774703,-105.5124533
2001,"180 Ted Turner Dr. SW, Suite 522, Atlanta, GA, 30303, USA",33.749609,-84.3973461
2002,"31 Hopkins Plaza, 6th Floor, Baltimore, MD, 21201, USA",39.2879833,-76.616563
2003,"1000 District Avenue, Burlington, MA, 01803, USA",42.4825992,-71.20881349999999
2004,"250 Delaware Avenue, Floor 7, Buffalo, NY, 14202, USA",42.8911691,-78.8769453
2005,"101 W Ida B Wells Drive, Suite 4000, Chicago, IL, 60605, USA",41.87539049999999,-87.6309402
2006,"8101 N. Stemmons Frwy, Dallas, TX, 75247, USA",32.8238894,-96.8720089
2007,"12445 E. Caley Avenue, Centennial, CO, 80111, USA",39.6015038,-104.8449885
2008,"985 Michigan Avenue, Suite 207, Detroit, MI, 48226, USA",42.3310002,-83.05871789999999
2009,"11541 Montana Ave, Suite E, El Paso, TX, 79936, USA",31.80421399999999,-106.2910235
2010,"1717 Zoy Street, Harlingen, TX, 78552, USA",26.1776479,-97.714091
2011,"126 Northpoint Drive, Houston, TX, 77060, USA",29.9375017,-95.40659
2012,"300 North, Los Angeles, CA, 90012, USA",34.053793,-118.2397435
2013,"2805 SW 145th Ave, Miramar, FL, 33027, USA",25.9827432,-80.33946019999999
2014,"181 James Drive W, St. Rose, LA, 70087, USA",29.9857549,-90.2854711
2015,"26 Federal Plaza, 9th Floor, New York, NY, 10278, USA",40.7152635,-74.0037546
2016,"970 Broad St., 11th Floor, Newark, NJ, 07102, USA",40.7304926,-74.1742312
2017,"114 North 8th Street, Philadelphia, PA, 19107, USA",39.9538838,-75.15313019999999
2018,"2035 N. Central Avenue, Phoenix, AZ, 85004, USA",33.4708461,-112.0731981
2019,"2975 Decker Lake Drive, Suite 100, West Valley City, UT, 84119-6096, USA",40.7062912,-111.9461895
2020,"1777 NE Loop 410, Floor 15, San Antonio, TX, 78217, USA",29.517042,-98.4366327
2021,"880 Front Street, #2242, San Diego, CA, 92101, USA",32.7143776,-117.1645829
2022,"630 Sansome Street, Rm 590, San Francisco, CA, 94111, USA",37.7962167,-122.401521
2023,"12500 Tukwila International Boulevard, Seattle, WA, 98168, USA",47.4907997,-122.2914497
2024,"1 Federal Drive, Suite 1601, Fort Snelling, MN, 55111, USA",44.8941668,-93.1948264
2025,"14797 Murdock Street, Chantilly, VA, 20598-5216, USA",38.9114848,-77.45867679999999
2026,"1833 29th Ave S, HOMEWOOD, AL, 35209, USA",33.4792816,-86.7899669
2027,"800 Forrest Avenue, 3rd Floor, Gadsden, AL, 35901, USA",34.015507,-86.01235659999999
2028,"P.O. BOX 1188 2887 N POINT CIRCLE, FAYETTEVILLE, AR, 72701, USA",35.9980929,-94.0899911
2029,"4991 Old Greenwood Rd, FORT SMITH, AR, 72901, USA",35.3354817,-94.3891997
2030,"4501 E Roosevelt Road, Little Rock, AR, 72206, USA",34.7211076,-92.2249691
2031,"100 NORTH STATELINE AVENUE, TEXARKANA, AR, 71854, USA",33.4208569,-94.0431833
2032,"130 N Robson, MESA, AZ, 85204, USA",33.4183833,-111.8375752
2033,"6431 SOUTH COUNTRY CLUB ROAD, TUCSON, AZ, 85706, USA",32.1356653,-110.9248046
2034,"3911 S. PICO AVE., YUMA, AZ, 85365, USA",32.6565319,-114.6117867
2035,"800 TRUXTUN, BAKERSFIELD, CA, 93301, USA",35.3736714,-119.0112192
2036,"733 L STREET, FRESNO, CA, 93721, USA",36.7326978,-119.7856018
2037,"2409 La Brucherie Road, Suite 3, Imperial, CA, 92251, USA",32.8266637,-115.5793027
2038,"34 CIVIC CENTER PLAZA, SANTA ANA, CA, 90701, USA",33.7484501,-117.8749858
2039,"650 CAPITOL MALL, SACRAMENTO, CA, 95814, USA",38.57800230000001,-121.4999684
2040,"655 WEST RIALTO AVENUE, SAN BERNADINO, CA, 92410, USA",34.1006917,-117.2972977
2041,"1887 MONTEREY ROAD, SAN JOSE, CA, 95112, USA",37.3080994,-121.8675044
2042,"22 EAST MARKET STREET, STOCKTON, CA, 95202, USA",37.9512028,-121.2900671
2043,"275 SKYWAY DRIVE, CAMARRILLO, CA, 93010, USA",34.2063593,-119.0772538
2044,"8200, WESTMINSTER, CA, 92683, USA",33.7531536,-118.0010421
2045,"1921 STATE STREET, ALAMOSA, CO, 81101, USA",37.4893878,-105.8597721
2046,"466 TUCKER STREET, CRAIG, CO, 81625, USA",40.5136142,-107.5451612
2047,"32 SHEPPARD DRIVE, DURANGO, CO, 81303, USA",37.2371432,-107.874248
2048,"3770 PURITAN WAY, FREDERICK, CO, 80516, USA",40.08207549999999,-104.9849103
2049,"571 S. COMMERCIAL DRIVE, GRAND JUNCTION, CO, 81501, USA",39.0871873,-108.5858668
2050,"100 MIDLAND AVENUE, GLENWOOD SPRINGS, CO, 81601, USA",39.5582742,-107.3582581
2051,"935 CO-67, FLORENCE, CO, 81226, USA",38.4265663,-105.1156314
2052,"450 MAIN STREET, HARTFORD, CT, 06103, USA",41.7613805,-72.6734969
2053,"1305 MCD DRIVE, DOVER, DE, 19901, USA",39.1536338,-75.4882617
2054,"8860 SALROSE LANE, FORT MYERS, FL, 33912, USA",26.548482,-81.8109453
2055,"4121 SOUTHPOINT BLVD, JACKSONVILLE, FL, 32216, USA",30.2566701,-81.5900041
2056,"CONCOURSE E SATELLITMIAMI INTERNATIONAL, MIAMI, FL, 33299, USA",25.7952677,-80.2834383
2057,"18201 SW 12TH ST, MIAMI, FL, 33194, USA",25.7543477,-80.4891143
2058,"9403 TRADEPORT DRIVE, ORLANDO, FL, 32827, USA",28.4281216,-81.3331197
2059,"3500 SE COMMERCE AVE, STUART, FL, 34997, USA",27.1628237,-80.221999
2060,"1530 COMMONWEALTH BUSINESS BLVD, TALLAHASSEE, FL, 32303, USA",30.4719963,-84.35514119999999
2061,"1201 Orient Rd, TAMPA, FL, 33619, USA",27.959392,-82.3720724
2062,"108 Herman Cortez Ave, Hag̴ṯa, 96910, Guam",13.4760946,144.750006
2063,"595 ALA MOANA BLVD, HONOLULU, HI, 96813, USA",21.2999288,-157.8638944
2064,"53 3rd Ave Bridge, CEDAR RAPIDS, IA, 52401, USA",41.9745858,-91.6691514
2065,"222 5th Ave, DES MOINES, IA, 50301, USA",41.5856411,-93.6236008
2066,"1400 PIERCE STREET, SIOUX CITY, IA, 51101, USA",42.505249,-96.4047597
2067,"1185 S. VINNELL WAY, BOISE, ID, 83709, USA",43.5942506,-116.2875233
2068,"2075 NORTH BOULEVARD, IDAHO FALLS, ID, 83401, USA",43.5147311,-112.0339375
2069,"2496 ADDISON AVENUE EAST, TWIN FALLS, ID, 83301, USA",42.5625826,-114.4338469
2070,"1930 BEACH STREET, BROADVIEW, IL, 60155, USA",41.8680102,-87.8659385
2071,"1317 3RD AVENUE, ROCK ISLAND, IL, 61201, USA",41.509035,-90.580909
2072,"40 S Alabama St, INDIANAPOLIS, IN, 46206, USA",39.7659792,-86.15315729999999
2073,"217 W 3RD ST. NORTH, WICHITA, KS, 67201, USA",37.6912501,-97.3396394
2074,"400 S 6TH STREET, LOUISVILLE, KY, 40202, USA",38.2531573,-85.7608169
2075,"1010 E WHATLEY ROAD, OAKDALE, LA, 71463, USA",30.8310871,-92.6503892
2076,"400 TEXAS STREET, SUITE 900, SHREVEPORT, LA, 71101, USA",32.5136216,-93.7492406
2077,"40 Manson Libby Road, Suite 101, Scarborough, ME, 04074, USA",43.5788489,-70.3604263
2078,"517 OTTAWA AVE NW, GRAND RAPIDS, MI, 49503, USA",42.97265429999999,-85.67052609999999
